filename,tempo1,zero_crossing_rate_mean,zero_crossing_rate_var,rms_mean,rms_var,y_harm_mean,y_harm_var,y_perc_mean,y_perc_var,spectral_centroid_mean,spectral_centroid_var,rolloff_mean,rolloff_var,chroma_stft_mean,chroma_stft_var,spectral_bandwidth_mean,spectral_bandwidth_var,label,mfcc_mean_1,mfcc_mean_2,mfcc_var_1,mfcc_var_2
068-취기를 빌려 (취향저격 그녀 X 산들)-산들.mp3,95.703125,0.0649089058091588,0.06069573975581655,0.25213918,0.01231782,1.4544086e-06,0.05085617,-0.0003048682,0.009240109,1900.2927114895688,683285.5348855198,4522.814498304048,4260765.138099536,0.28295133,0.08920702,2440.0356769648142,297896.56170271995,068-취기를 빌려 (취향저격 그녀 X 산들)-산들.mp3,0.5289506,0.5172188,0.03053351,0.029480089
069-너를 만나-폴킴(Paul Kim).mp3,71.77734375,0.05916579410413266,0.05566520291216009,0.10558035,0.0048658876,-1.5281701e-05,0.011880899,-9.193223e-05,0.0012201081,1501.8949299196104,597354.3389775094,3102.31205891781,3304282.8590279673,0.26457164,0.090439245,1916.4948817718093,342897.1772745188,069-너를 만나-폴킴(Paul Kim).mp3,0.49018773,0.51476026,0.032355964,0.030488726
070-가시-버즈.mp3,71.77734375,0.11210821355166839,0.099539962005922,0.08066944,0.0012847697,-2.8845946e-08,0.005016843,-5.480988e-06,0.0010187946,2328.871697021066,657932.1456437714,4866.789168996592,2976333.5406926824,0.34188002,0.08906032,2351.9729406420142,276029.96969054075,070-가시-버즈.mp3,0.51818407,0.4983377,0.028312322,0.026520928
071-겨울잠-아이유(IU).mp3,135.99917763157896,0.06467041515271925,0.060488152556694166,0.1785183,0.011219059,3.4730492e-05,0.035212513,0.0002482308,0.002164671,1779.7700264195378,675038.5695232854,3975.838851928711,5177638.18280524,0.25315824,0.0897872,2345.97398229189,414960.18585672334,071-겨울잠-아이유(IU).mp3,0.47326735,0.489297,0.03431641,0.03195516
072-있잖아-폴킴(Paul Kim).mp3,103.359375,0.09306893096309692,0.0844071050524832,0.076232605,0.0004798095,2.7735757e-06,0.0042607826,-5.0320955e-06,0.0006670821,2240.5282218468274,560259.5533721519,4942.474536895752,2415641.851396969,0.30131277,0.09101042,2404.070029796247,206557.63283369242,072-있잖아-폴킴(Paul Kim).mp3,0.49783432,0.510827,0.02587378,0.028278826
073-멍청이-임창정.mp3,143.5546875,0.10658205201662782,0.09522231820455258,0.13306268,0.0070301644,-1.8957672e-06,0.014870201,-2.059331e-05,0.004316518,2379.1088236516066,712272.6301385553,5205.757284005388,3324275.709449984,0.29222274,0.08979993,2460.4567827992278,246153.59613671512,073-멍청이-임창정.mp3,0.49841565,0.4959542,0.029924206,0.02735669
074-좋니-윤종신.mp3,75.99954044117646,0.08574276673355463,0.0783909446864299,0.1300979,0.003926906,-8.6367445e-06,0.01299714,-0.00019662523,0.0029125768,1901.4791037240186,491179.4815966025,3953.2316242236607,2612418.555871324,0.31496805,0.08979754,2144.628902602021,243939.02866699718,074-좋니-윤종신.mp3,0.51141614,0.4972984,0.032011002,0.027494261
075-와스레나이 (Prod By D-Hack)-다나카(TANAKA).mp3,143.5546875,0.10652342543769823,0.09517618527071738,0.2472386,0.010531066,-6.5239015e-05,0.0496,-0.00048238135,0.009119863,2032.0627241138466,480482.90945295535,4031.4587836082665,2158060.0189293544,0.3107782,0.08884753,2120.9354878590893,199025.49450339857,075-와스레나이 (Prod By D-Hack)-다나카(TANAKA).mp3,0.5230746,0.49169475,0.0256367,0.030258387
076-너는 내 세상이었어-볼빨간사춘기.mp3,129.19921875,0.07776913439113353,0.07172109612718744,0.2050923,0.0137455985,-7.247423e-07,0.03929714,-0.000114891525,0.00536302,1720.2939434887141,398919.52608010394,3476.4812895164355,2202744.4749510405,0.2714414,0.08779649,1999.5292419616837,277408.5652572422,076-너는 내 세상이었어-볼빨간사춘기.mp3,0.49361503,0.4911288,0.027060144,0.026295511
077-아이와 나의 바다-아이유(IU).mp3,135.99917763157896,0.08722110646517192,0.07961358505216289,0.17754357,0.010806754,-2.0577045e-06,0.03221659,-3.9662435e-05,0.003085616,2162.6219159835673,878023.9482360127,5074.453433646007,5768781.934962297,0.27208817,0.089058645,2477.681824911769,586408.6194772962,077-아이와 나의 바다-아이유(IU).mp3,0.5352174,0.5231736,0.028277399,0.029576875
078-사랑한다고 말해줘-탑현.mp3,107.666015625,0.07077806037124865,0.06576852654133246,0.219481,0.010640177,-5.5565382e-05,0.03748057,-0.00073010416,0.008454582,1916.9679413521972,588952.2818408048,4273.901827937515,3097657.9706028467,0.28277636,0.09073152,2316.2406033533116,250824.40146046132,078-사랑한다고 말해줘-탑현.mp3,0.51491827,0.52709776,0.03130309,0.03170811
079-사랑은...향기를 남기고-테이(Tei).mp3,129.19921875,0.08135455296436894,0.07473598967633666,0.0947868,0.0021823926,-2.1224425e-07,0.006809752,-5.811894e-06,0.0016105281,1898.853400004865,720586.6583687171,4217.860631395753,4188131.371401737,0.34680116,0.08640577,2188.7811130977752,449366.84661002015,079-사랑은...향기를 남기고-테이(Tei).mp3,0.50670797,0.5046685,0.025963593,0.0277646
080-같은 베개...-테이(Tei).mp3,83.35433467741936,0.07935901115662214,0.07306115850486522,0.1019213,0.0025423444,-3.9525225e-06,0.007910096,6.551015e-05,0.002075028,1877.1631553436425,461319.87762623397,3973.9828498414145,2410668.0470551215,0.31301183,0.088317886,2198.1094046136554,241215.99095136722,080-같은 베개...-테이(Tei).mp3,0.50860256,0.48015764,0.030373229,0.030158969
081-비가 오는 날엔 (2021)-헤이즈(Heize).mp3,89.10290948275862,0.06345048768895435,0.059424523300988276,0.1829222,0.011342959,-0.00025879446,0.029755456,-0.00067098596,0.0070255017,1522.780016500535,878168.9156456734,3137.836614001397,4754117.420505322,0.269786,0.090726785,1864.7317401117818,723628.7226683687,081-비가 오는 날엔 (2021)-헤이즈(Heize).mp3,0.49120775,0.4989459,0.029549455,0.032705247
082-그런 날이 올까요-정승환.mp3,129.19921875,0.08338191041988692,0.07642936743461685,0.20266718,0.013278627,7.4289624e-06,0.04139898,5.8180257e-07,0.0047035436,2122.459886709012,733490.6158923636,4756.525564181789,3536401.6069926796,0.27359092,0.091461465,2355.4183684689215,270263.2795420426,082-그런 날이 올까요-정승환.mp3,0.49220923,0.48961842,0.0287361,0.028436111
083-Antifreeze-백예린 (Yerin Baek).mp3,123.046875,0.061770224806556806,0.05795466413390417,0.2129369,0.010374678,-1.1296755e-05,0.03375239,-0.00045546523,0.010512569,1693.0218376511748,713087.280036417,3517.625847649831,4284708.668334258,0.28166178,0.0905343,2210.5559391532047,562888.4957930503,083-Antifreeze-백예린 (Yerin Baek).mp3,0.49325395,0.4912123,0.028809385,0.029826693
084-가까운 듯 먼 그대여-카더가든.mp3,92.28515625,0.058668961111342045,0.05522691411345789,0.20215675,0.0110400515,3.6919e-06,0.03945726,0.00016650622,0.004400901,1650.4839692026285,519683.4079015043,3663.6987758668,3567815.214574434,0.29737544,0.09139227,2176.8787905603713,317582.7247171958,084-가까운 듯 먼 그대여-카더가든.mp3,0.5193932,0.4945383,0.028814629,0.02807107
085-광화문에서 (At Gwanghwamun)-규현 (KYUHYUN).mp3,135.99917763157896,0.07729356638136402,0.0713192709774137,0.106794745,0.0040037264,-6.1551923e-06,0.0106300935,-5.434321e-05,0.0017471532,1908.8382726598934,778601.5761107736,4181.417011153763,4223236.243400381,0.28482485,0.0892324,2245.4016029659438,403416.76459097373,085-광화문에서 (At Gwanghwamun)-규현 (KYUHYUN).mp3,0.49995956,0.49852398,0.029574675,0.02815953
086-통화연결음-보라미유.mp3,78.30255681818181,0.09669522828543509,0.08734526111226266,0.28080228,0.011248298,1.1482592e-06,0.055192504,-1.1840776e-05,0.014560536,2509.211566216139,717384.2042972263,5674.527300990019,2901529.8906480153,0.27659753,0.094280556,2721.2537402068237,156773.3240058141,086-통화연결음-보라미유.mp3,0.5001916,0.48519325,0.025812408,0.028345834
087-너의 번호를 누르고 (Prod. 영화처럼)-#안녕.mp3,135.99917763157896,0.08346772344770843,0.07650086259016534,0.21514262,0.01584219,-0.005449379,0.04025764,-0.0032845691,0.008170029,1796.0078680937338,761759.9200106646,3583.3620025406326,3076419.495981279,0.29139605,0.09325924,2085.2937232783556,317538.95460650825,087-너의 번호를 누르고 (Prod. 영화처럼)-#안녕.mp3,0.5285083,0.50137,0.028964747,0.03041704
088-미안해-양다일.mp3,69.83741554054055,0.08244849548300669,0.07565074107559523,0.19173312,0.011188122,-8.526247e-06,0.03302472,-6.259597e-05,0.005246557,1883.0106101036033,724614.5166009046,4075.6054315523425,3936293.4461523993,0.2888774,0.089267515,2097.7316807643606,494968.65271631535,088-미안해-양다일.mp3,0.49203596,0.490351,0.032940734,0.032641944
089-어제처럼-폴킴(Paul Kim).mp3,129.19921875,0.059793065892176436,0.05621785516339032,0.19877121,0.008013793,-2.1135804e-05,0.03315656,-0.00018031642,0.0051406133,1720.4092627961743,944156.6944137055,3767.590514512441,4932640.667071724,0.2893169,0.09135824,2222.2675152688635,348539.93225171854,089-어제처럼-폴킴(Paul Kim).mp3,0.50888866,0.49102935,0.027932912,0.027922433
090-어디에도-엠씨더맥스 (M.C the MAX).mp3,129.19921875,0.08587674206397064,0.078501927236449,0.18625957,0.014330531,-4.7738513e-06,0.03588323,9.091201e-05,0.005350394,2052.5797009005314,512713.3127915423,4594.760333493943,2947359.860882508,0.25827047,0.089358136,2340.4870230795477,242027.04982812615,090-어디에도-엠씨더맥스 (M.C the MAX).mp3,0.5057922,0.5097938,0.02853181,0.027689114
091-Miracle-민서 (MINSEO).mp3,135.99917763157896,0.07117730907685245,0.06611109974943069,0.19230032,0.016370837,-2.4198012e-05,0.039795525,-0.0002491761,0.004864399,1927.327034688105,899263.1330168552,4175.718635846246,4901812.832188563,0.25354487,0.09283912,2316.8293827982434,444617.6256638507,091-Miracle-민서 (MINSEO).mp3,0.5026734,0.48466888,0.032284535,0.029816203
092-Sour Grapes-LE SSERAFIM (르세라핌).mp3,143.5546875,0.07148273400009962,0.06637295273997058,0.25942534,0.009203491,-4.6378292e-07,0.04433204,-4.9007485e-05,0.013809244,2035.4841649844166,757646.5472379271,4612.520156734246,4455109.8433546815,0.3667057,0.09371895,2500.4137634039384,330628.49160886987,092-Sour Grapes-LE SSERAFIM (르세라핌).mp3,0.5000004,0.49469373,0.028103428,0.025811011
093-낯선 이별-DK(디셈버).mp3,135.99917763157896,0.08570871966564818,0.07836273503892355,0.17358148,0.010472979,-5.7482443e-06,0.028550198,-0.00013796054,0.0048117694,2083.6811372398615,664938.6483134563,4699.633197880455,3544308.1337421522,0.2712378,0.090460435,2329.5023374945126,340218.5882524387,093-낯선 이별-DK(디셈버).mp3,0.50542873,0.5027644,0.028396498,0.032712363
094-언제나 사랑해-케이시.mp3,143.5546875,0.11430810944551432,0.10124176556050664,0.2850452,0.014983516,-0.00013881255,0.062393006,-0.00018323452,0.013321694,2394.0837726245445,701632.1277535472,4957.024972812749,2554910.835539224,0.30011564,0.08936717,2406.3635853271717,206679.19388485234,094-언제나 사랑해-케이시.mp3,0.51947236,0.49144572,0.030256337,0.029205346
095-첫 눈-EXO.mp3,83.35433467741936,0.11193791713665169,0.09940781984375982,0.12760666,0.002863374,-1.0171116e-05,0.009714897,-4.404665e-05,0.004822489,2677.10641232063,826388.8514365273,5998.279751363465,3038860.8675745353,0.4039498,0.090027936,2769.9384553691357,178353.0741519249,095-첫 눈-EXO.mp3,0.528071,0.5191258,0.029385163,0.027341254
096-Candy (캔디)-H.O.T..mp3,117.45383522727273,0.1316010601565674,0.11428222112223484,0.25786126,0.007976923,-0.00017703505,0.03206734,-0.0010411293,0.018457584,2685.134583575244,308116.4632762089,5937.670070530332,1252415.3727852113,0.37834057,0.08717729,2617.5238345776143,138705.2890077728,096-Candy (캔디)-H.O.T..mp3,0.5023051,0.49518034,0.029077686,0.025107227
097-나랑 같이 걸을래 (바른연애 길잡이 X 적재)-적재.mp3,135.99917763157896,0.04912655446298138,0.04671313610957709,0.21184288,0.014701469,2.7858257e-05,0.042271607,0.00019091422,0.0070563564,1519.4540985810563,672149.3139475752,3400.0351556361957,4220495.778224072,0.2788459,0.093565,2077.6759721206804,517874.49540649774,097-나랑 같이 걸을래 (바른연애 길잡이 X 적재)-적재.mp3,0.51731294,0.54157585,0.028133597,0.02900401
098-그리워하다-비투비.mp3,83.35433467741936,0.0747206337999349,0.06913746068447094,0.14269236,0.004485247,-6.2459303e-06,0.013624176,-6.113268e-05,0.004826415,1898.5990040357644,706772.7872483528,4084.311462246977,3484011.5984969214,0.32023403,0.09372151,2261.1579992562783,309265.08471431956,098-그리워하다-비투비.mp3,0.4981001,0.51435924,0.027332494,0.027113799
099-흩어지지 않게-엠씨더맥스 (M.C the MAX).mp3,66.25600961538461,0.08926113120865559,0.08129358166400666,0.17021735,0.014329275,-7.1131567e-06,0.03447985,1.5281079e-05,0.0035750247,1913.553266481752,351437.0387095172,4044.9688088436337,1788927.6366455255,0.24684638,0.09012157,2074.430604164391,182645.5508802686,099-흩어지지 않게-엠씨더맥스 (M.C the MAX).mp3,0.5253687,0.5050246,0.029629217,0.032001182
100-Shut Down-BLACKPINK.mp3,112.34714673913044,0.1240474133078642,0.108659652559492,0.23181349,0.015132959,5.8002377e-07,0.044883195,1.0735553e-05,0.013567757,2843.6405314414856,1347972.864520167,5825.544607062089,3409385.8069395716,0.4157624,0.09951408,2595.495521954619,260702.02118432138,100-Shut Down-BLACKPINK.mp3,0.5462579,0.5100499,0.025394764,0.027991764
101-NOT SORRY (Feat. pH-1) (Prod. by Slom)-이영지.mp3,95.703125,0.12069777628781911,0.10612982308699469,0.16333261,0.012617151,-1.9679878e-06,0.013848508,0.00018295365,0.0145667195,2486.901158982387,1254299.8455458393,5082.887858999871,4545055.832061519,0.3947889,0.09038579,2449.2016798306386,339279.41038789484,101-NOT SORRY (Feat. pH-1) (Prod. by Slom)-이영지.mp3,0.538201,0.50538176,0.028217861,0.027512763
102-Pink Venom-BLACKPINK.mp3,89.10290948275862,0.12780621021049837,0.11147178284212834,0.19052202,0.010282063,3.905822e-06,0.024144102,-1.6225713e-05,0.012650783,2743.685200800628,895205.7914322279,5676.522317878142,3063230.14343202,0.3942947,0.094104394,2563.4509638593727,208152.6103591765,102-Pink Venom-BLACKPINK.mp3,0.48344663,0.49790508,0.028462268,0.027883295
103-새삥 (Prod. ZICO) (Feat. 호미들)-지코.mp3,172.265625,0.12084609781058811,0.10624231845454192,0.32985047,0.018648634,-5.6281107e-05,0.055495787,-0.00066405383,0.04081417,2670.6698972714034,1265764.8049105795,5672.419086467098,4122508.8478818163,0.43344292,0.09370859,2637.0329766392147,251850.67469231316,103-새삥 (Prod. ZICO) (Feat. 호미들)-지코.mp3,0.52842814,0.5032367,0.025933914,0.029090721
104-자격지심 (Feat. ZICO)-BE'O (비오).mp3,123.046875,0.08452196165137606,0.07737799964997938,0.35960215,0.008751241,5.1608647e-05,0.08980748,-0.00052438246,0.02153605,2228.6791759233447,747921.1733259697,5049.089231772382,4049793.688593969,0.32474154,0.09091794,2459.8841696808117,380217.5790439311,104-자격지심 (Feat. ZICO)-BE'O (비오).mp3,0.51686203,0.5195307,0.027379222,0.027880924
105-LOVE me-BE'O (비오).mp3,151.99908088235293,0.09207467061154494,0.0835969256433205,0.29844245,0.012946861,5.9568642e-06,0.06076447,4.5674282e-05,0.01724193,2155.191122021131,610409.9874155317,4763.109117638764,3489170.102998437,0.3399243,0.08837403,2299.9493889317087,405982.8433300232,105-LOVE me-BE'O (비오).mp3,0.5115036,0.535967,0.031964242,0.028857509
106-봄날-방탄소년단.mp3,107.666015625,0.1657210791098477,0.13825760304851534,0.1814801,0.0021112305,-8.658233e-07,0.020379473,-2.7438253e-05,0.0052166753,3175.5861177142483,786934.4283423035,6545.80463414271,2641617.7341736555,0.427787,0.08334512,2738.564763831086,271570.729803637,106-봄날-방탄소년단.mp3,0.5006044,0.49282128,0.027405629,0.02874301
107-Yet To Come-방탄소년단.mp3,172.265625,0.12150402222869564,0.10674079481094421,0.24445336,0.01094877,-5.5792943e-06,0.03395259,-0.00048211496,0.015781518,2745.0091297997437,1225720.7956426302,6141.835466415302,4028808.119256033,0.41869274,0.09672803,2719.9611138189134,477482.94379130437,107-Yet To Come-방탄소년단.mp3,0.50902593,0.49593797,0.028218793,0.02669943
108-달려라 방탄-방탄소년단.mp3,151.99908088235293,0.09860382370795093,0.08888110965812221,0.2527385,0.012058647,4.8423997e-05,0.040121764,4.269377e-07,0.01748179,2535.6845235572764,912945.2529824196,5654.015737680288,3714431.055786377,0.42136404,0.09183639,2596.236476093141,460454.65122404776,108-달려라 방탄-방탄소년단.mp3,0.51985586,0.49936652,0.025971545,0.02961699
109-Life Goes On-방탄소년단.mp3,161.4990234375,0.07576073404887104,0.0700210452252473,0.31603453,0.013836432,0.00011582087,0.083469935,0.0010028572,0.010972701,2296.787177127922,544673.5231260925,5334.77579593285,2604041.126167563,0.42517495,0.08927454,2615.535727165758,197780.57009821938,109-Life Goes On-방탄소년단.mp3,0.51537603,0.52613205,0.026939709,0.025237294
110-들꽃놀이 (with 조유진)-RM.mp3,151.99908088235293,0.08545081344819604,0.07814897192923763,0.24321948,0.009634311,-0.000106546424,0.038612206,-0.00013968041,0.012399353,2053.0863470635,847688.7699221363,4361.518976046954,3572792.487953585,0.4173326,0.09091625,2243.167035840107,425904.1837613465,110-들꽃놀이 (with 조유진)-RM.mp3,0.5378483,0.5400745,0.029070076,0.023140732
111-마이웨이 (MY WAY) (Prod. R.Tee)-저스디스(JUSTHIS).mp3,151.99908088235293,0.1145360634502826,0.1014175536195954,0.26529285,0.014444212,3.0900366e-05,0.046655137,-0.0007811502,0.01959389,2835.822066378903,844244.6643045747,6216.759371470256,2565904.1510873637,0.42382956,0.08868786,2749.3222118426897,169618.66524451968,111-마이웨이 (MY WAY) (Prod. R.Tee)-저스디스(JUSTHIS).mp3,0.5619159,0.551389,0.024271658,0.025768995
112-내 기쁨은 너가 벤틀리를 끄는 거야-김승민.mp3,99.38401442307692,0.10288046214590454,0.09229607265454971,0.18606399,0.010463947,-7.199556e-06,0.02083337,1.3720435e-05,0.013604111,2380.778827150784,884945.543335854,5069.898085483285,3330463.8306286703,0.35530552,0.09039342,2447.3398777556627,228479.12320646096,112-내 기쁨은 너가 벤틀리를 끄는 거야-김승민.mp3,0.53251266,0.5378588,0.031165032,0.02722613
